Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T002_001,SE_T002_002,SE_T002_003,SE_T012_001,SE_T012_002,SE_T012_003,SE_T037_001,SE_T037_002,SE_T037_003,SE_T057_001,SE_T157_001
"13121011424","14000US13121011424","Census Tract 114.24, Fulton County, Georgia","Census Tract 114.24, Fulton County, Georgia","ga","140","00","ACSSF","0003292",,,,,"13","121",,,,"011424",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5532,2943.617,1.87932067638923,41.2,39,44.3,2978,2921,57,98415,0.3772
"13121011425","14000US13121011425","Census Tract 114.25, Fulton County, Georgia","Census Tract 114.25, Fulton County, Georgia","ga","140","00","ACSSF","0003293",,,,,"13","121",,,,"011425",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7198,1744.594,4.12588822805357,43.6,46.1,41.4,3348,3107,241,187750,0.4544
"13121011426","14000US13121011426","Census Tract 114.26, Fulton County, Georgia","Census Tract 114.26, Fulton County, Georgia","ga","140","00","ACSSF","0003294",,,,,"13","121",,,,"011426",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468,4348.402,0.567564791805985,38.8,33.8,43.6,1321,1168,153,95481,0.4455
"13121011427","14000US13121011427","Census Tract 114.27, Fulton County, Georgia","Census Tract 114.27, Fulton County, Georgia","ga","140","00","ACSSF","0003295",,,,,"13","121",,,,"011427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7769,2916.974,2.66337643263212,40.1,39.7,40.9,4184,3890,294,106709,0.3746
"13121011503","14000US13121011503","Census Tract 115.03, Fulton County, Georgia","Census Tract 115.03, Fulton County, Georgia","ga","140","00","ACSSF","0003296",,,,,"13","121",,,,"011503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10670,904.6198,11.7950106332539,43.3,44.1,41.4,5350,5204,146,139743,0.4379
"13121011504","14000US13121011504","Census Tract 115.04, Fulton County, Georgia","Census Tract 115.04, Fulton County, Georgia","ga","140","00","ACSSF","0003297",,,,,"13","121",,,,"011504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12716,561.2977,22.6546439597404,42.9,40.6,44,5642,5457,185,171809,0.4457
"13121011505","14000US13121011505","Census Tract 115.05, Fulton County, Georgia","Census Tract 115.05, Fulton County, Georgia","ga","140","00","ACSSF","0003298",,,,,"13","121",,,,"011505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4541,2825.37,1.60722289060799,41.8,44.6,39.1,2335,2153,182,175994,0.3728
"13121011506","14000US13121011506","Census Tract 115.06, Fulton County, Georgia","Census Tract 115.06, Fulton County, Georgia","ga","140","00","ACSSF","0003299",,,,,"13","121",,,,"011506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6076,1423.335,4.26884834987652,45.7,44.9,47,3167,2999,168,149167,0.3861
"13121011610","14000US13121011610","Census Tract 116.10, Fulton County, Georgia","Census Tract 116.10, Fulton County, Georgia","ga","140","00","ACSSF","0003300",,,,,"13","121",,,,"011610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879,3244.499,1.81198986250129,35.4,33.5,38.9,2928,2822,106,99278,0.4106
"13121011611","14000US13121011611","Census Tract 116.11, Fulton County, Georgia","Census Tract 116.11, Fulton County, Georgia","ga","140","00","ACSSF","0003301",,,,,"13","121",,,,"011611",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7437,1363.31,5.4551067418073,36.2,30,40.2,4549,4480,69,58359,0.3919
"13121011612","14000US13121011612","Census Tract 116.12, Fulton County, Georgia","Census Tract 116.12, Fulton County, Georgia","ga","140","00","ACSSF","0003302",,,,,"13","121",,,,"011612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3249,1170.887,2.77482019221711,49,49.4,47.1,1462,1383,79,108800,0.3887
"13121011613","14000US13121011613","Census Tract 116.13, Fulton County, Georgia","Census Tract 116.13, Fulton County, Georgia","ga","140","00","ACSSF","0003303",,,,,"13","121",,,,"011613",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7026,2794.58,2.51415218912211,37.6,38,37.1,4107,3685,422,94127,0.394
"13121011614","14000US13121011614","Census Tract 116.14, Fulton County, Georgia","Census Tract 116.14, Fulton County, Georgia","ga","140","00","ACSSF","0003304",,,,,"13","121",,,,"011614",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14618,4480.916,3.26227959357341,35.7,33.4,36.6,7886,7620,266,69732,0.4015
"13121011615","14000US13121011615","Census Tract 116.15, Fulton County, Georgia","Census Tract 116.15, Fulton County, Georgia","ga","140","00","ACSSF","0003305",,,,,"13","121",,,,"011615",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10253,1315.168,7.79596198901308,42.1,42.5,40.8,5383,5028,355,145606,0.4248
"13121011616","14000US13121011616","Census Tract 116.16, Fulton County, Georgia","Census Tract 116.16, Fulton County, Georgia","ga","140","00","ACSSF","0003306",,,,,"13","121",,,,"011616",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5345,2426.217,2.20301831514277,36.5,33.4,40.3,3166,2921,245,62471,0.4065
"13121011617","14000US13121011617","Census Tract 116.17, Fulton County, Georgia","Census Tract 116.17, Fulton County, Georgia","ga","140","00","ACSSF","0003307",,,,,"13","121",,,,"011617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7279,2879.457,2.52790707910616,41,40.8,41.3,3812,3642,170,104444,0.4121
"13121011618","14000US13121011618","Census Tract 116.18, Fulton County, Georgia","Census Tract 116.18, Fulton County, Georgia","ga","140","00","ACSSF","0003308",,,,,"13","121",,,,"011618",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4695,2348.344,1.99928069164799,36.1,25.9,40.3,2416,2307,109,103750,0.4515
"13121011619","14000US13121011619","Census Tract 116.19, Fulton County, Georgia","Census Tract 116.19, Fulton County, Georgia","ga","140","00","ACSSF","0003309",,,,,"13","121",,,,"011619",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8753,3181.427,2.75128108701662,30.8,30.1,32,4579,4250,329,71048,0.4357
"13121011620","14000US13121011620","Census Tract 116.20, Fulton County, Georgia","Census Tract 116.20, Fulton County, Georgia","ga","140","00","ACSSF","0003310",,,,,"13","121",,,,"011620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11072,3869.176,2.86159125061583,36.5,35.8,37.9,5626,5304,322,105151,0.4298
"13121011621","14000US13121011621","Census Tract 116.21, Fulton County, Georgia","Census Tract 116.21, Fulton County, Georgia","ga","140","00","ACSSF","0003311",,,,,"13","121",,,,"011621",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7539,1833.618,4.11154414615048,38.7,34.3,41.3,3774,3562,212,152027,0.4469
"13121011622","14000US13121011622","Census Tract 116.22, Fulton County, Georgia","Census Tract 116.22, Fulton County, Georgia","ga","140","00","ACSSF","0003312",,,,,"13","121",,,,"011622",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10449,1598.892,6.53515151421551,40.9,43.5,38.2,5578,5108,470,137344,0.3252
"13121011623","14000US13121011623","Census Tract 116.23, Fulton County, Georgia","Census Tract 116.23, Fulton County, Georgia","ga","140","00","ACSSF","0003313",,,,,"13","121",,,,"011623",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11993,3405.625,3.52152751286879,40.6,41,40.5,6385,5897,488,96609,0.476
"13121011624","14000US13121011624","Census Tract 116.24, Fulton County, Georgia","Census Tract 116.24, Fulton County, Georgia","ga","140","00","ACSSF","0003314",,,,,"13","121",,,,"011624",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4270,4132.324,1.03331675667995,41,40.1,42.3,2243,2104,139,168167,0.3491
"13121011625","14000US13121011625","Census Tract 116.25, Fulton County, Georgia","Census Tract 116.25, Fulton County, Georgia","ga","140","00","ACSSF","0003315",,,,,"13","121",,,,"011625",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7796,3334.522,2.33796604463032,37.3,36.1,38.2,4107,3857,250,103919,0.3723
"13121011626","14000US13121011626","Census Tract 116.26, Fulton County, Georgia","Census Tract 116.26, Fulton County, Georgia","ga","140","00","ACSSF","0003316",,,,,"13","121",,,,"011626",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10016,4473.495,2.23896519983876,37.1,36.1,37.6,5111,4681,430,90021,0.3833
"13121011800","14000US13121011800","Census Tract 118, Fulton County, Georgia","Census Tract 118, Fulton County, Georgia","ga","140","00","ACSSF","0003317",,,,,"13","121",,,,"011800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521,3450.08,0.730707632622236,24.3,24.4,24,1215,1018,197,14068,0.6101
"13121011900","14000US13121011900","Census Tract 119, Fulton County, Georgia","Census Tract 119, Fulton County, Georgia","ga","140","00","ACSSF","0003318",,,,,"13","121",,,,"011900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3245,5575.75,0.581984549735366,30.5,31.6,29.8,1723,1508,215,23185,0.5042
"13121012000","14000US13121012000","Census Tract 120, Fulton County, Georgia","Census Tract 120, Fulton County, Georgia","ga","140","00","ACSSF","0003319",,,,,"13","121",,,,"012000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2882,3242.271,0.888883268957231,37.8,38.2,37.4,1366,1027,339,19841,0.5494
"13121012300","14000US13121012300","Census Tract 123, Fulton County, Georgia","Census Tract 123, Fulton County, Georgia","ga","140","00","ACSSF","0003320",,,,,"13","121",,,,"012300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616,1896.465,1.37940870768513,40.4,39.5,43.4,1746,1594,152,55435,0.5728
"13121980000","14000US13121980000","Census Tract 9800, Fulton County, Georgia","Census Tract 9800, Fulton County, Georgia","ga","140","00","ACSSF","0003321",,,,,"13","121",,,,"980000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1.0533041079727,,,,0,0,0,,
